438,Country Ribs Slow Braised in Wine--With Noodles,Derf2440,1H15M,15M,1H30M,2006-05-16,Make and share this Country Ribs Slow Braised in Wine--With Noodles recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/62/picAOtCGC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/62/picZg80Gd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/62/pic6GQTep.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/62/pic5hbn5O.jpg""}","{""1"", NA, ""1"", ""1"", ""2"", ""1/2"", ""1/2"", ""1"", ""2"", ""2"", ""2"", ""8""}","{""country-style pork ribs"", ""olive oil"", ""dry white wine"", ""onion"", ""celery"", ""mustard"", ""fresh spinach""}",5,1,4,"{""Remove any excess fat from the ribs and season the ribs with salt and fresh ground pepper to taste."", ""Heat the oil in a large nonstick frypan to hot, add the ribs and brown well on all sides; about 5 to 8 minutes. Remove ribs to a plate and keep warm. Reduce heat and add wine, deglaze pan, releasing the brown bits."", ""Mix together in a bowl, the rest of the ingredients for the sauce, except the spinach, reserve for later. Add to the wine in the frypan. Stir together and bring to slow simmer then add the browned ribs. Cover and simmer for 1 hour.  Remove from heat and stir in the spinach."", 
""In the meantime, cook the noodles according to the package instructions; drain well."", ""Pour ribs and sauce into a large pasta bowl; add the drained noodles, carefully stir to combine.""}"
439,Cilantro Salad,COOKGIRl,NA,10M,10M,2006-05-16,"From Bon Appetit May 1998. Very important to use the freshest cilantro you can find at the market with dark green color and no slimy leaves. Great accompaniment to fish, meats or pasta! (For a little bit more color contrast, throw in a small amount of shredded red cabbage or carrot.)",{NA},"{""6"", ""3/4"", ""1/4"", ""2"", ""1"", NA, NA}","{""fresh cilantro"", ""extra virgin olive oil"", ""fresh lime juice"", ""gingerroot"", ""salt"", ""black pepper""}",0,0,4,"{""Whisk the vinaigrette ingredients together in a small bowl. Season to taste with salt and freshly ground black pepper."", ""In a salad bowl combine mixed greens and cilantro. Add a little bit of the salad dressing and toss to coat."", ""Serve the remaining vinaigrette on the side.""}"
440,Green Peas With Fresh Parsley and Garlic Butter Sauce,COOKGIRl,7M,0S,7M,2006-05-16,From Bon Appetit May 1998. Meant to be served alongside of rice or mashed potatoes to soak up the delicious sauce.,{NA},"{""1/4"", ""4 -5"", ""1"", ""1/4"", ""1/3"", NA, NA}","{""unsalted butter"", ""garlic cloves"", ""frozen green pea"", ""vegetable broth"", ""fresh curly-leaf parsley"", ""salt"", ""black pepper""}",4,3,4,"{""Melt the butter in a pan over medium-low heat and saute the garlic until highly fragrant, about 3 minutes."", ""Add the green peas and vegetable broth. Increase the heat to medium-high and cook the mixture until the peas are tender but not shriveled, about 4 minutes total."", ""Stir in the parsley. Season with salt and pepper to taste.""}"
441,Tomato Bacon Soup,MaraJade,21M,5M,26M,2006-05-16,Make and share this Tomato Bacon Soup recipe from Food.com.,{NA},"{""4"", ""1"", ""1"", ""2"", ""2"", ""2"", ""1"", NA}","{""bacon"", ""onion"", ""instant minced garlic"", ""tomatoes"", ""tomato paste"", ""oregano"", ""pepper""}",5,2,0,"{""Based on 1100w Microwave Oven please adjust for your's."", ""Place bacon and onion {and garlic} in 4-litre casserole dish. Cook on high for 3 minutes. Add remaining ingredients and stir. Cook on high for 16 to 18 minutes, stirring once during cooking."", ""Puree in food processor or blender and serve in individual soup bowls."", ""Garnish with flakes of your favourite cheese {Parmesan} and some light sour cream and have some warm crusty bread rolls handy as well. Enjoy!""}"
442,Brie Topped Dijon Chicken Breasts,Leslie,20M,10M,30M,2006-05-16,"A delicous, golden chicken topped with a mild Brie cheese.  For a change of taste, you can also use Camembert or Mozzarella cheese.  From the Dairy Goodness Website.  Hope you enjoy!","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/picXxPIjt.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/pickvGFtz.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/pic5ppEu8.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/pic64MxVH.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/picaHPLTH.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/pic9yksLY.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/picMdQxry.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/pic87TqIv.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/66/picOLCqpI.jpg""}","{""1/3"", ""3"", ""3"", ""1/4"", ""1"", ""1"", ""1/4"", ""6"", ""2/3"", ""1/4"", ""6""}","{""honey"", ""Dijon mustard"", ""Dijon mustard"", ""lemon juice"", ""egg"", ""ground black pepper"", ""boneless skinless chicken breast halves"", ""butter""}",5,12,6,"{""Preheat oven to 350 degrees."", ""Combine Dijon mustard, lemon juice, egg and pepper."", ""Brush chicken with mustard mixture."", ""Coat with bread-crumbs."", ""Melt butter in large frypan."", ""Saut� chicken until golden on both sides."", ""Place on baking sheet."", ""Cut Brie cheese into thin slices."", ""Place on top of chicken."", ""Bake in oven for 10 minutes or until cheese is melted and chicken is cooked through."", ""To serve, mix Honey Dijon Sauce and spoon over each chicken breast.""}"
443,Pan Fried Mullet Fillet,Ling233771,15M,30M,45M,2006-05-16,Make and share this Pan Fried Mullet Fillet recipe from Food.com.,{NA},"{""5"", ""1"", ""5"", NA, NA, NA}","{""lemon"", ""salt"", ""pepper"", ""dill"", ""olive oil""}",0,0,5,"{""Slice the lemon into quarters."", ""With half the lemon, marinate the fillets with the juice."", ""Rub 1tsp salt on each fillet."", ""Sprinkle a dash of pepper and dill for each fillet."", ""Leave fillets for 1/2hour."", ""Heat oil in frying pan on medium heat."", ""Place fillets skin side down first on the pan and fry for 2mins on each side. Drizzle more oil on the fish if necessary."", ""When cooked, use the other half of the lemon and drizzle juice over."", ""Serve hot.""}"
444,Chocolate and Macadamia Wreath,Neonprincess,35M,2H30M,3H5M,2006-05-16,"This is a beautiful wreath. It's a bit fiddly and time consuming, but it's a great treat to share on special occasions.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/68/picUoeBFU.jpg""}","{""500"", ""1"", ""3"", ""1"", ""50"", ""300"", ""1"", ""1"", ""150"", ""100"", ""2"", ""2"", ""2 -3""}","{""golden syrup"", ""salt"", ""butter"", ""milk"", ""water"", ""lemon, zest of"", ""demerara sugar"", ""dark chocolate"", ""marmalade"", ""icing sugar"", ""boiling water""}",0,0,6,"{""Preheat oven to 200�C."", ""To make the dough, place flour in a large bowl and rub the butter through with your fingertips so that the mixture resembles fine breadcrumbs."", ""Add the yeast, salt, golden syrup, lemon rind and milk or water and mix to form dough."", ""Turn out dough onto a floured surface and kneed until the dough is soft and elastic."", ""Shape the dough into a ball and place in a large, well oiled bowl, cover with cling wrap and allow to rise until doubled. About 1 hour."", ""When the dough has risen, roll it out, on a floured surface, to a rectangle about 40cm x 20cm and about 1cm thick."", 
""Evenly sprinkle the chocolate, nuts and sugar over the surface of the dough, then roll up from the long end, firm and tight, like a Swiss roll. Carefully roll out the �sausage� with your hands until it is about 50 - 60cms long."", ""Using a sharp knife, slice the roll in half lengthways down the middle, but only half the length of the roll. Twist these pieces together keeping the cut side up."", ""Turn and cut through the remaining dough down the middle, then twist these strips, taking care to disguise the join in the centre."", 
""Bring the two ends together and form into a circle. Overlapping them to form an invisible join, then carefully place on a greased baking sheet. {I use a pizza tray.}"", ""Set aside and allow to rise for 40 minutes, or until not quite doubled."", ""Brush with milk and bake for 35mins at 200OC, when baked, allow to cool on a wire rack."", ""Brush with heated jam. Mix the icing sugar with a little hot water and drizzle over wreath.""}"
445,Pasta Primavera With Chicken and Asparagus,ColumbusFoodie,25M,20M,45M,2006-05-16,This Cooking Light recipe is a wonderful use for the pencil-thin late spring asparagus you find in farmer's markets in May and June. It tastes very fresh and all the ingredients come together beautifully. It has 10 WW points per serving as shown.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/69/picUDAmmY.jpg""}","{""1/2"", ""8"", ""1"", ""12"", ""1"", ""1"", ""1/4"", ""2"", ""1/4"", ""1/3"", ""1"", ""1/4"", ""1/4"", ""1/4"", ""2""}","{""asparagus"", ""penne pasta"", ""olive oil"", ""boneless skinless chicken breasts"", ""green peas"", ""salt"", ""fresh ground black pepper"", ""garlic cloves"", ""dry white wine"", ""fresh lemon juice"", ""fresh parmesan cheese"", ""fresh basil"", ""fresh parsley"", ""green onions""}",1,1,4,"{""Bring 2 quarts of water to a boil in a stock pot."", ""Add asparagus; cook 3 minutes. Remove with a slotted spoon."", ""Add pasta to boiling water; cook according to package directions, omitting salt and fat. Drain."", ""Cut the chicken crosswise into 1/4 inch wide strips."", ""Heat oil in large nonstick skillet over medium-high heat."", ""Add chicken; saute 5 minutes."", ""Add asparagus, peas, salt, pepper, and garlic; saute 2 minutes."", ""Stir in wine, scraping pan to loosen browned bits."", ""Stir in cream and juice; cook 1 minute."", 
""Add pasta and cheese; stir well to coat."", ""Remove from heat; stir in basil, green onions, and parsley.""}"
446,Banana Caramel Pecan Crumble Crisp,Angel-maecleopatr,20M,10M,30M,2006-05-16,Really really yummy with ice cream or custard.  Also good once it is cooled and the crumbles hardened.,{NA},"{""2"", ""1/2"", ""2"", ""60"", ""1/4"", ""1/4"", ""1"", ""1/2"", ""1/4"", ""1/4"", ""1/4"", ""60""}","{""bananas"", ""sultana"", ""apples"", ""butter"", ""brown sugar"", ""pecan nuts"", ""rolled oats"", ""plain flour"", ""soft brown sugar"", ""butter""}",4.5,2,6,"{""Peel and slice bananas lengthwise."", ""Layer apples and bananas alternatively in 16cmx13cm baking dish."", ""Melt butter in a saucepan.  Add brown sugar and stir till dissolved.  Simmer for 2 minutes stirring occasionally."", ""Remove from heat and add juice."", ""Return to heat and simmer for 2 minutes."", ""Pour over fruit."", ""Combine topping ingredients and make crumbly with your hands."", ""Sprinkle over fruit."", ""Bake in a moderate oven {180�C} for 20 minutes or till crumble is golden.""}"
447,Confetti Latkes,Glori-B,30M,15M,45M,2006-05-16,If you're allergic to potatoes (or just don't like them) here is a colorful and tasty rendition for Hanukkah time or anytime throughout the year. Finish with the traditional sour cream if you like. Serve hot as either a main dish or side tonight ... stuff one into a pita for a quick lunch tomorrow.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/82/71/picJ61rjp.jpg""}","{""3"", ""2"", ""2"", ""1"", ""1"", ""1/2"", NA, ""3/4"", ""1/2""}","{""eggs"", ""zucchini"", ""carrot"", ""onion"", ""salt"", ""pepper"", ""matzo meal""}",4.5,3,0,"{""Combine all ingredients {except oil}. Mixture should be thick enough to hold its shape. Add more matzoh meal if needed."", ""Drop by tablespoonfuls into very hot oil. Flatten slightly with the back of the spoon."", ""Fry until golden. Drain on paper towels.""}"
448,Fragrant Bulgur Pilaf (Moosewood),VegSocialWorker,27M,20M,47M,2006-05-16,From The Moosewood Restaurant Kitchen Garden book.  Easily veganized- just leave out the feta cheese. Perfect for fresh summer herbs.  Cook time is an estimate.  We made this with mostly dried herbs and it still turned out great.,{NA},"{""3/4"", ""1/2"", ""1/2"", ""2"", ""1 1/2"", ""3"", ""1/4"", ""1/4"", ""1/4"", ""3"", ""2"", ""1"", ""1/4"", NA, ""1""}","{""onion"", ""carrot"", ""bell pepper"", ""olive oil"", ""bulgur"", ""water"", ""fresh parsley"", ""fresh basil"", ""dried basil"", ""fresh spearmint"", ""dried spearmint"", ""lovage"", ""celery leaves"", ""soy sauce"", ""salt"", ""fresh ground black pepper"", ""feta cheese""}",5,3,6,"{""Preheat oven to 300 degrees."", ""In an ovenproof skillet large enough to contain all the ingredients, saute the onion, carrot, and pepper in the oil."", ""When the onion and carrot have just softened, add the bulgur and saute for a minute or two, stirring constantly to prevent scorching."", ""Add all of the rest of the ingredients and bring to a boil."", ""Cover and bake for 20 minutes until all the liquid is absorbed."", ""Served topped with crumbled feta cheese, if desired.""}"
449,Beverly's Get up &amp; Go Breakfast Cookies,commanderfloutist,12M,10M,22M,2006-05-16,"&quot;These are delicious alternatives to cold cereal, and kids love them. Barley cereal works just as well. Don't omit the orange",{NA},"{""1/2"", ""1/2"", ""1"", ""2"", ""1"", ""1 1/4"", ""1"", ""1/2""}","{""butter"", ""white sugar"", ""egg"", ""orange zest"", ""all-purpose flour"", ""baking powder""}",5,1,18,"{""Preheat oven to 350 degrees F {175 degrees C}."", ""In medium bowl, cream together butter and sugar until light and fluffy. Beat in the egg, orange juice concentrate, and orange zest."", ""Combine the flour and baking powder; mix into the fluffy mixture until blended. Stir in cereal."", ""Drop by teaspoonfuls 2 inches apart on ungreased cookie sheet."", ""Bake 10 to 12 minutes or until edges are golden."", ""Remove from cookie sheet for cooling.""}"
450,Non Dairy Strawberry Ice Cream,JenPo,45M,10M,55M,2006-05-16,My husband has been put on renal diet for his kidney problems. This is something he really likes because it doesn't taste like a substitute. Cook time varies with ice cream maker.,{NA},"{""1"", ""1/2"", ""1/2"", ""1""}","{""sugar"", ""vanilla"", ""strawberry""}",0,0,0,"{""In a small bowl, whisk the sugar, vanilla, and creamer together until the sugar is dissolved. Set aside."", ""Puree the strawberries in a food processor. {I don't liquify it completely because I like the raw bits of strawberry in the ice cream.}."", ""Combine all ingredients."", ""Add to the ice cream maker and freeze according to the manufacturer's instructions."", ""{We have an electric ice cream maker with an insulated freezer bowl. Other styles may require extra steps.}.""}"
